Date,BTC-USD,ETH-USD,BNB-USD,SOL-USD
2023-12-27,43442.85546875,2378.739990234375,323.6773376464844,107.02379608154295
2023-12-28,42627.85546875,2347.566162109375,323.5989990234375,102.10456848144533
2023-12-29,42099.40234375,2300.690673828125,313.8787536621094,106.31151580810548
2023-12-30,42156.90234375,2292.0654296875,317.16619873046875,101.84508514404295
2023-12-31,42265.1875,2281.47119140625,312.4356994628906,101.50582122802734
2024-01-01,44167.33203125,2352.327880859375,314.4082946777344,109.50868225097656
2024-01-02,44957.96875,2355.83642578125,312.10382080078125,106.61122131347656
2024-01-03,42848.17578125,2210.761962890625,316.6612854003906,98.5944366455078
2024-01-04,44179.921875,2269.0380859375,323.6000061035156,105.0775375366211
2024-01-05,44162.69140625,2268.647216796875,317.4502868652344,99.97879028320312
2024-01-06,43989.1953125,2241.624755859375,307.79449462890625,93.85771942138672
2024-01-07,43943.09765625,2222.865966796875,302.8905334472656,89.2763442993164
2024-01-08,46970.50390625,2333.03271484375,304.5003967285156,97.79044342041016
2024-01-09,46139.73046875,2344.8271484375,300.9761047363281,99.40918731689452
2024-01-10,46627.77734375,2582.103515625,305.0968322753906,102.03302001953124
2024-01-11,46368.5859375,2619.619140625,308.7015075683594,99.90943908691406
2024-01-12,42853.16796875,2524.460205078125,296.6304626464844,91.72090911865234
2024-01-13,42842.3828125,2576.597900390625,302.227294921875,95.73004913330078
2024-01-14,41796.26953125,2472.2412109375,299.05133056640625,94.13314056396484
2024-01-15,42511.96875,2511.36376953125,317.5672607421875,94.49022674560548
2024-01-16,43154.9453125,2587.691162109375,315.22625732421875,97.62691497802734
2024-01-17,42742.65234375,2528.369384765625,309.0853881835937,102.0635986328125
2024-01-18,41262.05859375,2467.018798828125,313.2928771972656,94.2509536743164
2024-01-19,41618.40625,2489.49853515625,314.3004455566406,93.38616943359376
2024-01-20,41665.5859375,2469.589111328125,316.9603881835937,92.56983947753906
2024-01-21,41545.78515625,2453.9130859375,318.3186950683594,90.8484344482422
2024-01-22,39507.3671875,2310.826416015625,305.43701171875,83.62281036376953
2024-01-23,39845.55078125,2240.68603515625,298.4039001464844,84.27450561523438
2024-01-24,40077.07421875,2233.561767578125,293.0914306640625,88.73200988769531
2024-01-25,39933.80859375,2217.710205078125,291.9192810058594,86.88921356201172
2024-01-26,41816.87109375,2267.19970703125,302.3179931640625,92.44236755371094
2024-01-27,42120.0546875,2267.885986328125,305.8248291015625,94.16321563720705
2024-01-28,42035.59375,2257.208740234375,304.9756164550781,95.93798065185548
2024-01-29,43288.24609375,2317.064208984375,310.7080078125,101.56666564941406
2024-01-30,42952.609375,2344.49365234375,307.4627380371094,101.47297668457033
2024-01-31,42582.60546875,2282.54443359375,300.35107421875,97.0287094116211
2024-02-01,43075.7734375,2303.82470703125,300.1759033203125,97.84669494628906
2024-02-02,43185.859375,2308.0380859375,301.15496826171875,100.44052124023438
2024-02-03,42992.25,2296.038330078125,299.7367248535156,97.8799819946289
2024-02-04,42583.58203125,2289.546142578125,304.7341613769531,95.47695922851562
2024-02-05,42658.66796875,2298.888916015625,300.8540344238281,95.54866027832033
2024-02-06,43084.671875,2372.201904296875,302.71014404296875,96.86107635498048
2024-02-07,44318.22265625,2423.7451171875,307.63458251953125,100.97927856445312
2024-02-08,45301.56640625,2419.906494140625,318.87188720703125,102.78563690185548
2024-02-09,47147.19921875,2487.515625,323.84228515625,106.93333435058594
2024-02-10,47771.27734375,2501.228271484375,323.1338806152344,109.1314697265625
